šport;država;liga;stavina;dan;polčas;tip;hc;tot;igralnaKvota;razlika;profit
Basketball;J.Koreja;Korean BL;1;7;0;2;NULL;NULL;1,30;0,05;0,30
soccer;Grčija;Greek;1;7;0;2;NULL;NULL;1,60;0,032;0,60
Basketball;Mednarodni;Euro VTB L;2;7;0;2;NULL;NULL;2,15;0,044;1,15
soccer;Škotska;Scot Premier;2;7;0;2;NULL;NULL;1,95;0,042;-1,00
soccer;Škotska;Scot 3;2;7;0;2;NULL;NULL;1,85;0,043;-1,00
soccer;Škotska;Scot 3;2;7;0;2;NULL;NULL;2,10;0,046;1,10
soccer;Škotska;Scot 2;2;7;0;4;NULL;2,50;2,00;0,035;-1,00
soccer;Škotska;Scot 2;2;7;1;4;NULL;1,50;1,55;0,033;0,55
soccer;Škotska;Scot 3;2;7;0;4;NULL;2,50;2,10;0,04;1,10
soccer;Škotska;Scot 3;2;7;1;4;NULL;1,50;1,60;0,032;0,60
soccer;Ciper;Cyprus 1st D;2;7;0;4;NULL;2,50;1,80;0,04;-1,00
soccer;Ciper;Cyprus 1st D;2;7;1;4;NULL;1,50;1,65;0,045;0,65
soccer;Egipt;Egypt PL;2;7;0;4;NULL;2,50;1,65;0,036;0,65
soccer;Anglija;Eng L1;2;7;0;2;NULL;NULL;4,20;0,033;3,20
soccer;Anglija;Eng L2;1;7;0;2;NULL;NULL;1,80;0,031;0,80
soccer;Anglija;Eng. Conf.;2;7;0;2;NULL;NULL;4,65;0,032;-1,00
soccer;Anglija;Eng. Conf.;2;7;0;2;NULL;NULL;4,55;0,032;-1,00
Basketball;Mednarodni;Adriatic;1;7;0;2;NULL;NULL;1,25;0,04;0,25
Basketball;Poljska;Polish Liga;1;7;0;2;NULL;NULL;3,75;0,032;-1,00
soccer;Grčija;Greek;2;7;0;2;NULL;NULL;6,30;0,035;-1,00
Basketball;Izrael;Israeli;2;7;0;2;NULL;NULL;2,25;0,034;1,25
Basketball;Mednarodni;Adriatic;1;7;0;2;NULL;NULL;1,75;0,095;-1,00
Hockey;Švica;Switz NL A 3;1;7;0;2;NULL;NULL;1,95;0,033;0,95
Basketball;Italija;Italy Lega A;1;7;0;2;NULL;NULL;1,33;0,031;0,33
soccer;Španija;La Liga;1;7;0;2;NULL;NULL;2,45;0,038;1,45
Basketball;ZDA;NBA;2;1;0;2;NULL;NULL;1,40;0,039;0,40
Basketball;ZDA;NBA;1;1;0;2;NULL;NULL;1,72;0,032;-1,00
Basketball;Italija;Italy Lega A;2;1;0;2;NULL;NULL;1,55;0,038;0,55
Basketball;Kitajska;China BaskAs;1;1;0;2;NULL;NULL;1,52;0,035;0,52
Basketball;Španija;Spain ACB;2;1;0;2;NULL;NULL;1,75;0,038;-1,00
soccer;Egipt;Egypt PL;2;1;0;4;NULL;2,50;1,50;0,033;-1,00
Basketball;Turčija;Turkey TBL;2;1;0;2;NULL;NULL;2,25;0,032;-1,00
Basketball;Nemčija;Ger - Bund 1;1;1;0;2;NULL;NULL;1,65;0,038;0,65
Hockey;Švica;Switz NL A 3;2;1;0;2;NULL;NULL;2,45;0,035;-1,00
soccer;Portugalska;Portuguese 2;1;1;0;2;0,00;NULL;2,27;0,031;1,27
soccer;Egipt;Egypt PL;2;1;0;4;NULL;2,50;1,55;0,036;-1,00
Basketball;Mednarodni;Euro VTB L;2;1;0;2;NULL;NULL;2,25;0,032;1,25
soccer;Portugalska;Portuguese 2;1;1;0;2;NULL;NULL;3,20;0,036;2,20
soccer;Španija;La Liga;2;1;0;2;NULL;NULL;1,90;0,032;-1,00
soccer;Ciper;Cyprus 1st D;1x;1;0;2;NULL;NULL;4,15;0,706;-1,00
Basketball;Španija;Spain ACB;2;1;0;2;NULL;NULL;2,05;0,032;1,05
Basketball;Španija;Spain ACB;1;1;0;2;-1,50;NULL;2,20;0,055;1,20
Basketball;Poljska;Polish Liga;1;1;0;2;NULL;NULL;1,55;0,049;0,55
Basketball;Španija;Spain ACB;1;1;0;2;NULL;NULL;2,15;0,035;1,15
Basketball;Italija;Italy Lega A;2;1;0;2;NULL;NULL;2,00;0,031;-1,00
soccer;Grčija;Greek;1;1;0;2;NULL;NULL;11,50;0,031;-1,00
Basketball;Mednarodni;Adriatic;1;1;0;2;NULL;NULL;1,40;0,032;0,40
Basketball;Poljska;Polish Liga;1;1;0;2;NULL;NULL;4,15;0,041;-1,00
Basketball;ZDA;NBA;1;2;0;2;2,50;NULL;2,15;0,047;-1,00
tennis;svet;W Shenzh R1;1;2;0;2;1,50;NULL;4,30;0,039;-1,00
Basketball;ZDA;NBA;2;2;0;2;NULL;NULL;1,90;0,048;0,90
tennis;svet;Bangkok R1;2;2;0;2;0,00;NULL;2,50;0,034;-1,00
Basketball;Filipini;PBA Phil Cup;1;2;0;2;NULL;NULL;2,90;0,05;1,90
soccer;Egipt;Egypt PL;2;2;0;2;NULL;NULL;2,45;0,031;-1,00
darts;svet;BDO WChamp;2;2;0;2;0,00;NULL;2,20;0,034;1,20
Basketball;Mednarodni;Adriatic;1;2;0;2;NULL;NULL;1,45;0,037;-1,00
soccer;Ciper;Cyprus 1st D;2;2;0;4;NULL;2,50;1,75;0,043;-1,00
soccer;Grčija;Greek;x2;2;0;2;NULL;NULL;3,15;0,038;-1,00
Basketball;Poljska;Polish Liga;2;2;0;2;NULL;NULL;1,95;0,031;-1,00
tennis;svet;BrisbaneWR16;2;3;0;2;-1,50;NULL;4,30;0,032;3,30
Basketball;ZDA;NBA;2;3;0;2;NULL;NULL;5,50;0,065;4,50
Basketball;ZDA;NBA;2;3;0;2;NULL;NULL;1,80;0,043;0,80
tennis;svet;W Shenzh R1;1;3;0;2;1,50;NULL;4,30;0,039;-1,00
Basketball;ZDA;NBA;2;3;0;2;3,50;NULL;2,15;0,035;-1,00
tennis;svet;Hopman C GA;1;3;0;2;-1,50;NULL;2,70;0,039;1,70
tennis;svet;BrisbaneM R1;2;3;0;2;-1,50;NULL;1,95;0,031;0,95
Basketball;ZDA;NBA;2;3;0;2;NULL;NULL;7,00;0,049;-1,00
Cross Country;svet;SP C 2163 W;1;3;0;2;0,00;NULL;1,85;0,031;-1,00
Basketball;Kitajska;China BaskAs;2;3;0;2;NULL;NULL;1,85;0,041;0,85
Basketball;Mednarodni;Eurocup;2;3;0;2;NULL;NULL;1,62;0,034;-1,00
Basketball;Izrael;Israeli;1;3;0;2;NULL;NULL;1,48;0,036;-1,00
Basketball;Izrael;Israeli;1;3;0;2;NULL;NULL;1,42;0,041;0,42
Basketball;Slovenija;Slovenia Cup;1;3;0;2;NULL;NULL;1,80;0,045;0,80
Hockey;Avstrija;Austri EHL 3;2;3;0;2;NULL;NULL;2,38;0,039;-1,00
tennis;svet;Auckland R16;1;3;0;2;-1,50;NULL;2,90;0,065;-1,00
tennis;svet;BrisbaneMR16;2;4;0;2;-1,50;NULL;2,10;0,046;-1,00
tennis;svet;M Noumea R16;2;4;0;2;0,00;NULL;2,90;0,054;-1,00
Basketball;ZDA;NBA;1;4;0;2;NULL;NULL;1,50;0,046;-1,00
tennis;svet;W Hopman C B;2;4;0;2;1,50;NULL;2,95;0,036;1,95
tennis;svet;Hopman C GB;2;4;0;2;-1,50;NULL;2,70;0,031;1,70
soccer;Španija;Spain Cup;1;4;0;2;NULL;NULL;2,05;0,035;1,05
Basketball;Filipini;PBA Phil Cup;1;4;0;2;NULL;NULL;1,45;0,06;0,45
Basketball;Kitajska;China BaskAs;1;4;0;2;NULL;NULL;1,60;0,031;0,60
tennis;svet;Chennai R16;1;4;0;2;1,50;NULL;3,20;0,036;-1,00
Basketball;Mednarodni;Eurocup;1;4;0;2;NULL;NULL;1,45;0,045;0,45
soccer;Italija;Serie A;1;4;0;2;NULL;NULL;1,55;0,055;-1,00
soccer;Mednarodni;Club Friendl;2;4;0;4;NULL;2,50;2,70;0,034;1,70
soccer;Portugalska;Portuguese;2;4;0;4;NULL;2,50;1,55;0,031;0,55
soccer;Mednarodni;Intl Friendl;2;4;0;4;NULL;2,50;1,70;0,039;0,70
Basketball;Mednarodni;Eurocup;1;4;0;2;NULL;NULL;1,25;0,033;0,25
Basketball;Mednarodni;Euro Chall;2;4;0;2;NULL;NULL;1,88;0,361;-1,00
Basketball;Mednarodni;Euro Chall;1;4;0;2;NULL;NULL;1,70;0,035;0,70
Basketball;Mednarodni;Euro Chall;2;4;0;2;NULL;NULL;1,40;0,042;-1,00
Basketball;Mednarodni;Euro Chall;1;4;0;2;NULL;NULL;1,45;0,042;-1,00
tennis;svet;Qatar M R16;1;4;0;2;1,50;NULL;5,00;0,035;-1,00
Basketball;Češka;Czech Mat;2;4;0;2;NULL;NULL;1,62;0,04;0,62
Basketball;Mednarodni;Euroleague W;2;4;0;2;NULL;NULL;1,35;0,035;0,35
Basketball;Mednarodni;Eurocup;1;4;0;2;NULL;NULL;1,40;0,035;0,40
Basketball;Češka;Czech Mat;1;4;0;2;NULL;NULL;1,55;0,067;0,55
Basketball;Mednarodni;Euro Chall;2;4;0;2;NULL;NULL;1,70;0,035;0,70
soccer;Maroko;Morocco SL;1;4;0;2;NULL;NULL;2,30;0,034;1,30
soccer;Španija;Spain Cup;2;4;0;2;NULL;NULL;1,95;0,033;0,95
Basketball;Mednarodni;Euro Chall;2;4;0;2;NULL;NULL;1,33;0,036;0,33
Basketball;Mednarodni;Eurocup;1;4;0;2;NULL;NULL;1,45;0,034;0,45
Basketball;Mednarodni;Euro Chall;2;4;0;2;NULL;NULL;1,30;0,034;0,30
Basketball;Mednarodni;Eurocup;1;4;0;2;NULL;NULL;1,38;0,052;-1,00
Basketball;Slovenija;Sloven1A SKL;1;4;0;2;NULL;NULL;1,30;0,031;0,30
Basketball;ZDA;NBA;2;5;0;2;3,50;NULL;2,20;0,041;1,20
Basketball;ZDA;NBA;2;5;0;2;NULL;NULL;1,85;0,034;0,85
Basketball;ZDA;NBA;1;5;0;2;NULL;NULL;1,60;0,04;-1,00
Basketball;ZDA;NBA;1;5;0;2;NULL;NULL;1,45;0,039;0,45
Hockey;ZDA;NHL Reg Time;x2;5;0;2;NULL;NULL;1,73;0,035;-1,00
tennis;svet;M Noumea QF;2;5;0;2;0,00;NULL;1,45;0,042;0,45
Volleyball;Mednarodni;Olym Qual W;2;5;0;2;0,00;NULL;4,50;0,034;-1,00
soccer;Mednarodni;Club Friendl;2;5;0;2;NULL;NULL;2,10;0,039;-1,00
soccer;Mednarodni;Club Friendl;1;5;0;4;NULL;2,50;1,65;0,087;0,65
soccer;Egipt;Egypt PL;1;5;0;2;NULL;NULL;1,40;0,051;0,40
tennis;svet;M Mendoza 16;1;5;0;2;0,00;NULL;1,75;0,037;0,75
Basketball;Mednarodni;Euroleague;1;5;0;2;NULL;NULL;1,33;0,031;0,33
Hockey;Norveška;Nor GET L 3;1;5;0;2;NULL;NULL;10,00;0,505;-1,00
soccer;Španija;Spain Cup;2;5;0;2;NULL;NULL;1,80;0,037;0,80
tennis;svet;BrisbaneM QF;2;6;0;2;-1,50;NULL;1,95;0,045;0,95
Basketball;ZDA;NBA;1;6;0;2;NULL;NULL;1,50;0,034;0,50
Basketball;ZDA;NBA;2;6;0;2;NULL;NULL;3,80;0,048;-1,00
Basketball;ZDA;NBA;1;6;0;2;NULL;NULL;1,30;0,033;0,30
Basketball;Avstralija;Aussie NBL;1;6;0;2;NULL;NULL;1,50;0,033;0,50
tennis;svet;BrisbaneW SF;1;6;0;2;1,50;NULL;4,60;0,038;-1,00
Basketball;Filipini;PBA Phil Cup;2;6;0;2;NULL;NULL;1,55;0,068;0,55
Basketball;Kitajska;China BaskAs;2;6;0;2;NULL;NULL;1,35;0,08;0,35
Basketball;Kitajska;China BaskAs;2;6;0;2;NULL;NULL;2,85;0,363;1,85
soccer;Mednarodni;Club Friendl;2;6;0;4;NULL;2,50;2,10;0,069;1,10
tennis;svet;Qatar M SF;2;6;0;2;-1,50;NULL;3,50;0,035;-1,00
tennis;svet;Qatar M SF;1;6;0;2;1,50;NULL;4,30;0,062;-1,00
Basketball;Poljska;Polish Liga;1;6;0;2;NULL;NULL;4,35;0,032;-1,00
Hockey;Avstrija;Austri EHL 3;1;6;0;2;NULL;NULL;1,45;0,031;0,45
soccer;Mednarodni;Club Friendl;x2;6;0;2;NULL;NULL;1,98;0,035;-1,00
Basketball;Mednarodni;Euroleague;1;6;0;2;NULL;NULL;1,35;0,032;0,35
soccer;Francija;French 2;1;6;0;2;0,00;NULL;2,00;0,05;1,00
soccer;Francija;French 2;2;6;0;2;0,00;NULL;2,12;0,049;1,12
soccer;Francija;France 3;2;6;0;2;NULL;NULL;2,35;0,036;-1,00
Basketball;Francija;France ProA;1;6;0;2;NULL;NULL;1,65;0,034;0,65
Basketball;ZDA;NBA;2;7;0;2;NULL;NULL;3,50;0,087;-1,00
Basketball;Avstralija;Aussie WNBL;1;7;0;2;NULL;NULL;1,45;0,056;-1,00
Basketball;Avstralija;Aussie NBL;1;7;0;2;NULL;NULL;3,75;0,035;-1,00
Basketball;Filipini;PBA Phil Cup;1;7;0;2;NULL;NULL;1,40;0,039;-1,00
Biathlon;svet;Ruhp 12.5km;1;7;0;2;0,00;NULL;1,75;0,052;0,75
soccer;Anglija;Eng. FA Cup;2;7;0;2;NULL;NULL;2,05;0,035;-1,00
soccer;Grčija;Greek U20;1;7;0;4;NULL;2,50;2,20;0,117;-1,00
soccer;Škotska;Scot 3;1;7;0;2;NULL;NULL;2,40;0,038;-1,00
soccer;Škotska;Scot 3;1;7;0;2;NULL;NULL;1,80;0,031;0,80
soccer;Škotska;Scottish cup;2;7;0;2;NULL;NULL;1,40;0,035;0,40
Basketball;Grčija;Greek A1;2;7;0;2;NULL;NULL;1,30;0,04;0,30
soccer;Anglija;Eng. FA Cup;1x;7;0;2;NULL;NULL;2,20;0,035;-1,00
soccer;Anglija;Eng. FA Cup;1;7;0;2;NULL;NULL;2,50;0,033;1,50
soccer;Škotska;Scottish cup;2;7;0;2;1,00;NULL;2,05;0,054;-1,00
soccer;Anglija;Eng. FA Cup;1;7;0;2;NULL;NULL;4,00;0,033;-1,00
soccer;Anglija;Eng. FA Cup;2;7;0;2;NULL;NULL;4,50;0,035;-1,00
soccer;Škotska;Scot 3;2;7;1;4;NULL;1,50;1,60;0,036;0,60
soccer;Ciper;Cyprus 1st D;1;7;0;4;NULL;2,50;1,60;0,085;0,60
soccer;Egipt;Egypt PL;1;7;0;2;NULL;NULL;1,80;0,039;-1,00
Hockey;Finska;Finland SM 3;2;7;0;2;NULL;NULL;2,20;0,033;1,20
soccer;Grčija;Greek;x2;7;0;2;NULL;NULL;1,71;0,067;0,71
soccer;Portugalska;Portuguese 2;1;7;0;2;NULL;NULL;2,00;0,035;-1,00
soccer;Izrael;Israel Prem;2;7;0;4;NULL;2,50;1,60;0,039;0,60
soccer;Izrael;Israel Prem;1x;7;0;2;NULL;NULL;1,53;0,038;0,53
soccer;Izrael;Israel Prem;1;7;0;2;0,00;NULL;2,00;0,051;1,00
soccer;Italija;Italy U19;1;7;0;4;NULL;2,50;2,10;0,139;1,10
soccer;Turčija;Turkey Cup;x2;7;0;2;NULL;NULL;3,60;0,056;-1,00
soccer;Italija;Serie A;1;7;0;2;NULL;NULL;2,05;0,035;-1,00
Basketball;Hrvaška;Croatian;1;7;0;2;NULL;NULL;2,10;0,059;-1,00
soccer;Italija;Serie A;2;7;0;4;NULL;2,50;1,82;0,038;-1,00
Basketball;Avstrija;Austria OBL;2;7;0;2;NULL;NULL;1,45;0,041;0,45
Basketball;Poljska;Polish Liga;2;7;0;2;NULL;NULL;1,60;0,031;-1,00
soccer;Španija;La Liga;2;7;1;4;NULL;1,50;1,52;0,032;0,52
soccer;Grčija;Greek;x2;7;0;2;NULL;NULL;3,25;0,039;-1,00
Basketball;Mednarodni;Adriatic;1;7;0;2;NULL;NULL;1,70;0,049;0,70
Basketball;Hrvaška;Croatian;1;7;0;2;NULL;NULL;1,50;0,038;-1,00
Basketball;Hrvaška;Croatian;2;7;0;2;NULL;NULL;1,65;0,037;0,65
Volleyball;Mednarodni;Olympic Q;1;7;0;2;0,00;NULL;1,45;0,031;0,45
Basketball;Francija;France ProA;2;7;0;2;NULL;NULL;1,45;0,037;0,45
Basketball;ZDA;NBA;1;7;0;2;NULL;NULL;1,35;0,032;0,35
soccer;Portugalska;Portuguese 2;1;7;0;4;NULL;2,50;1,88;0,039;0,88
Football;ZDA;NFL Alt Low;1;7;0;2;3,50;NULL;1,80;0,092;-1,00
tennis;svet;W Hobart R1;1;1;1;2;0,00;NULL;4,50;0,104;-1,00
tennis;svet;M Hap Val F;1;1;0;2;0,00;NULL;2,21;0,031;1,21
Basketball;ZDA;NBA;2;1;0;2;NULL;NULL;1,40;0,035;0,40
Basketball;Filipini;PBA Phil Cup;1;1;0;2;NULL;NULL;1,55;0,035;0,55
soccer;Češka;Club Friendl;1;1;0;4;NULL;2,50;1,65;0,049;0,65
Basketball;Španija;Spain ACB;1;1;0;2;NULL;NULL;1,45;0,037;0,45
Basketball;Kitajska;China BaskAs;2;1;0;2;NULL;NULL;6,00;0,034;-1,00
Basketball;Kitajska;China BaskAs;1;1;0;2;NULL;NULL;1,85;0,037;0,85
Basketball;Kitajska;China BaskAs;1;1;0;2;NULL;NULL;1,90;0,038;0,90
Basketball;Kitajska;China BaskAs;2;1;0;2;NULL;NULL;8,00;0,033;-1,00
Basketball;Španija;Spain ACB;1;1;0;2;NULL;NULL;1,35;0,031;-1,00
Handball;Mednarodni;World Ch Q;1;1;0;2;NULL;NULL;1,80;0,051;-1,00
soccer;Mednarodni;Club Friendl;1;1;0;2;NULL;NULL;1,85;0,048;-1,00
soccer;Škotska;Scottish cup;1;1;0;2;-2,00;NULL;2,10;0,081;1,10
Handball;Mednarodni;Wor Int Fr;1;1;0;2;NULL;NULL;1,50;0,034;-1,00
soccer;Anglija;Eng. FA Cup;1;1;0;2;NULL;NULL;1,20;0,038;0,20
Cross Country;svet;9k P 2188;2;1;0;2;0,00;NULL;1,30;0,033;-1,00
soccer;Portugalska;Portuguese 2;1;1;0;2;NULL;NULL;2,10;0,037;-1,00
Basketball;Mednarodni;Euro VTB L;2;1;0;2;NULL;NULL;3,10;0,16;-1,00
Handball;Mednarodni;Wor Int Fr;1;1;0;2;NULL;NULL;1,90;0,127;0,90
soccer;Škotska;Scottish cup;2;1;0;2;2,00;NULL;2,30;0,11;1,30
Basketball;Mednarodni;Adriatic;1;1;0;2;NULL;NULL;1,60;0,031;-1,00
soccer;Anglija;Eng. FA Cup;1;1;0;2;NULL;NULL;1,75;0,033;-1,00
soccer;Španija;Segunda Liga;1;1;0;2;NULL;NULL;2,50;0,031;-1,00
Basketball;Avstrija;Austria OBL;1;1;0;2;NULL;NULL;1,55;0,035;0,55
Basketball;Poljska;Polish Liga;2;1;0;2;NULL;NULL;3,75;0,509;-1,00
Basketball;Mednarodni;Adriatic;1;1;0;2;NULL;NULL;1,60;0,061;0,60
Basketball;Poljska;Polish Liga;1;1;0;2;NULL;NULL;2,35;0,034;-1,00
soccer;Portugalska;Portuguese;2;1;0;4;NULL;2,50;1,85;0,044;-1,00
soccer;Portugalska;Portuguese;2;1;1;4;NULL;1,50;1,50;0,04;0,50
Basketball;ZDA;NBA;2;1;0;2;NULL;NULL;2,05;0,058;-1,00
Basketball;ZDA;NBA;1;2;0;2;NULL;NULL;1,55;0,031;0,55
Basketball;ZDA;NBA;1;2;0;2;NULL;NULL;1,95;0,053;0,95
Basketball;ZDA;NBA;1;2;0;2;NULL;NULL;2,27;0,038;-1,00
tennis;svet;W Sydney R1;2;2;0;2;1,50;NULL;2,70;0,039;-1,00
tennis;svet;Bangkok R1;1;2;0;2;0,00;NULL;1,80;0,053;-1,00
soccer;Mednarodni;Club F II;1;2;0;4;NULL;2,50;1,35;0,111;0,35
soccer;Turčija;Turkey Cup;2;2;0;2;NULL;NULL;3,15;0,195;2,15
soccer;Ciper;Cyprus 1st D;2;2;0;2;NULL;NULL;1,60;0,031;-1,00
soccer;Turčija;Turkey Cup;2;2;0;2;NULL;NULL;7,75;0,032;-1,00
Basketball;Mednarodni;Adriatic;2;2;0;2;3,50;NULL;2,25;0,051;-1,00
tennis;svet;W Hobart R16;2;3;1;2;0,00;NULL;2,80;0,031;-1,00
tennis;svet;W Hobart R16;2;3;0;2;-1,50;NULL;1,90;0,034;-1,00
tennis;svet;W Sydney R16;1;3;0;2;0,00;NULL;2,40;0,031;-1,00
soccer;Turčija;Turkey Cup;1x;3;0;2;NULL;NULL;1,78;0,033;-1,00
Basketball;Filipini;PBA Phil Cup;2;3;0;2;NULL;NULL;1,50;0,074;0,50
soccer;Izrael;Israel Cup;2;3;0;4;NULL;2,50;1,80;0,047;0,80
soccer;Grčija;Greece Cup;2;3;0;4;NULL;2,50;1,50;0,046;-1,00
Basketball;Slovenija;Slovenia Cup;2;3;0;2;NULL;NULL;1,70;0,035;-1,00
soccer;Turčija;Turkey Cup;2;3;0;2;NULL;NULL;1,60;0,034;0,60
Basketball;Francija;France ProA;1;3;0;2;NULL;NULL;1,50;0,05;0,50
Basketball;Mednarodni;Euro Chall;1;3;0;2;NULL;NULL;1,25;0,08;0,25
soccer;Škotska;Scottish cup;x2;3;0;2;NULL;NULL;2,75;0,037;-1,00
soccer;Anglija;Eng L2;2;3;1;4;NULL;1,50;1,55;0,035;0,55
soccer;Severna Irska;N. Ireland P;1;3;0;4;NULL;2,50;1,80;0,05;0,80
Basketball;ZDA;NBA;1;4;0;2;NULL;NULL;1,20;0,05;0,20
tennis;svet;M Aussie Q;1;4;0;2;0,00;NULL;1,75;0,036;0,75
tennis;svet;M Aussie Q;2;4;0;2;0,00;NULL;1,70;0,033;0,70
tennis;svet;M Aussie Q;2;4;0;2;0,00;NULL;1,55;0,05;0,55
Basketball;ZDA;NBA;2;4;0;2;NULL;NULL;2,10;0,036;-1,00
Basketball;ZDA;NBA;2;4;0;2;NULL;NULL;2,00;0,035;1,00
Basketball;ZDA;NBA;2;4;0;2;2,50;NULL;2,18;0,034;1,18
tennis;svet;W Hobart R16;2;4;0;2;-1,50;NULL;3,50;0,037;-1,00
tennis;svet;M Aussie Q;1;4;0;2;0,00;NULL;1,14;0,034;0,14
tennis;svet;M Aussie Q;1;4;0;2;0,00;NULL;1,75;0,054;-1,00
tennis;svet;M Aussie Q;2;4;0;2;0,00;NULL;1,14;0,031;0,14
Basketball;ZDA;NBA;2;4;0;2;NULL;NULL;1,75;0,032;-1,00
tennis;svet;M Aussie Q;1;4;0;2;0,00;NULL;1,90;0,045;0,90
tennis;svet;M Aussie Q;1;4;0;2;0,00;NULL;2,00;0,042;-1,00
tennis;svet;M Aussie Q;1;4;0;2;0,00;NULL;2,00;0,037;-1,00
tennis;svet;Heineken R16;1;4;0;2;0,00;NULL;1,60;0,032;0,60
tennis;svet;Heineken R16;1;4;1;2;0,00;NULL;1,70;0,036;0,70
tennis;svet;M Aussie Q;2;4;0;2;0,00;NULL;2,10;0,035;1,10
Basketball;J.Koreja;Korean BL;1;4;0;2;NULL;NULL;1,85;0,046;-1,00
Basketball;J.Koreja;Korean BL;1;4;0;2;NULL;NULL;2,45;0,064;1,45
soccer;Češka;Club Friendl;2;4;0;2;NULL;NULL;4,35;0,06;-1,00
Basketball;Kitajska;China BaskAs;2;4;0;2;NULL;NULL;11,00;0,545;-1,00
Basketball;Kitajska;China BaskAs;1;4;0;2;NULL;NULL;1,30;0,04;0,30
Basketball;Kitajska;China BaskAs;2;4;0;2;NULL;NULL;4,65;0,036;-1,00
Basketball;Kitajska;China BaskAs;1;4;0;2;NULL;NULL;1,62;0,035;-1,00
Basketball;Kitajska;China BaskAs;1;4;0;2;NULL;NULL;5,40;0,034;4,40
soccer;Grčija;Greece Cup;1;4;0;2;NULL;NULL;2,05;0,031;1,05
tennis;svet;Bue Aires 16;1;4;0;2;0,00;NULL;1,30;0,038;0,30
soccer;Grčija;Greece Cup;1;4;0;2;NULL;NULL;1,45;0,031;0,45
Basketball;Mednarodni;Euro Chall;2;4;0;2;NULL;NULL;5,15;0,032;-1,00
Hockey;Finska;Finland SM 3;2;4;0;2;NULL;NULL;4,00;0,035;-1,00
Basketball;Mednarodni;Eurocup;1;4;0;2;NULL;NULL;1,70;0,033;0,70
Basketball;Mednarodni;Euro Chall;1;4;0;2;NULL;NULL;1,50;0,035;0,50
Basketball;Mednarodni;Euro Chall;1;4;0;2;NULL;NULL;1,62;0,043;-1,00
Basketball;Mednarodni;Euro Chall;1;4;0;2;NULL;NULL;2,20;0,039;-1,00
Basketball;Poljska;Polish Liga;1;4;0;2;NULL;NULL;1,50;0,034;0,50
Basketball;Mednarodni;Eurocup;1;4;0;2;NULL;NULL;1,40;0,037;-1,00
Basketball;Mednarodni;Euroleague W;1;4;0;2;NULL;NULL;1,55;0,041;0,55
Basketball;Mednarodni;Euroleague W;2;4;0;2;NULL;NULL;1,88;0,038;-1,00
Basketball;Mednarodni;Euro Chall;2;4;0;2;NULL;NULL;7,50;0,032;-1,00
soccer;Španija;Spain Cup;2;4;0;2;0,00;NULL;2,07;0,034;1,07
soccer;Španija;Spain Cup;2;4;0;2;NULL;NULL;2,80;0,032;1,80
Basketball;Mednarodni;Eurocup;2;4;0;2;NULL;NULL;3,75;0,036;2,75
soccer;Anglija;EngFA Trophy;2;4;0;2;NULL;NULL;1,80;0,041;0,80
Basketball;Mednarodni;Eurocup;1;4;0;2;NULL;NULL;1,70;0,035;0,70
soccer;Anglija;Eng. Premier;2;4;0;4;NULL;2,50;1,97;0,033;-1,00
soccer;Anglija;Eng. Premier;2;4;1;4;NULL;1,50;1,50;0,041;-1,00
soccer;Italija;Italy Cup;x2;4;0;2;NULL;NULL;3,40;0,041;-1,00
tennis;svet;M CanberraQF;2;4;0;2;0,00;NULL;1,70;0,037;0,70
tennis;svet;W Hobart QF;2;4;0;2;-1,50;NULL;1,80;0,039;-1,00
Basketball;ZDA;NBA;1;5;0;2;NULL;NULL;1,75;0,041;0,75
Basketball;ZDA;NBA;1;5;0;2;NULL;NULL;1,17;0,046;0,17
Basketball;ZDA;NBA;1;5;0;2;NULL;NULL;1,40;0,052;-1,00
Basketball;ZDA;NBA;2;5;0;2;NULL;NULL;2,55;0,047;-1,00
tennis;svet;M Aussie Q;2;5;0;2;0,00;NULL;1,95;0,042;-1,00
tennis;svet;M Aussie Q;2;5;0;2;0,00;NULL;1,85;0,033;0,85
Basketball;Avstralija;Aussie NBL;1;5;0;2;NULL;NULL;1,50;0,04;0,50
soccer;Turčija;Turkey Cup;1x;5;0;2;NULL;NULL;1,78;0,05;0,78
tennis;svet;Bue Aires 16;2;5;0;2;0,00;NULL;2,10;0,088;1,10
Biathlon;svet;Ruhp 15k W;1;5;0;2;0,00;NULL;1,95;0,043;-1,00
soccer;Mednarodni;Club Friendl;2;5;0;2;NULL;NULL;1,75;0,034;-1,00
soccer;Grčija;Greece Cup;x2;5;0;2;NULL;NULL;4,50;0,044;-1,00
Basketball;Mednarodni;Euroleague;2;5;0;2;NULL;NULL;3,50;0,035;-1,00
Basketball;Turčija;Turkey TBL;1;5;0;2;NULL;NULL;1,30;0,036;-1,00
soccer;Grčija;Greece Cup;1;5;0;4;NULL;2,50;1,83;0,054;-1,00
soccer;Grčija;Greece Cup;1;5;0;2;NULL;NULL;1,35;0,032;-1,00
soccer;Egipt;Egypt PL;2;5;0;2;NULL;NULL;1,85;0,049;-1,00
soccer;Turčija;Turkey Cup;x;5;0;2;NULL;NULL;7,25;0,034;-1,00
soccer;Izrael;Israel Cup;2;5;0;2;NULL;NULL;1,30;0,051;0,30
Basketball;Mednarodni;Euroleague;1;5;0;2;NULL;NULL;1,30;0,033;-1,00
tennis;svet;W Aussie Q;2;5;0;2;0,00;NULL;1,65;0,032;-1,00
